date,city,temperature,humidity,pressure,wind_speed,rainfall,weather_condition
2023-02-05,Delhi,15.9,84,1042,0.3,87.2,Cloudy
2023-02-06,Nagpur,41.4,56,1009,12.8,137.7,Foggy
2023-02-07,Chennai,32.6,87,984,1.9,50.0,Foggy
2023-02-08,Chennai,40.2,63,1040,0.4,114.9,Sunny
2023-02-09,Bangalore,31.5,68,1039,20.2,100.2,Foggy
2023-02-10,Hyderabad,20.4,25,995,12.4,188.9,Stormy
2023-02-11,Hyderabad,32.9,47,1010,13.5,125.5,Cloudy
2023-02-12,Pune,24.0,96,991,6.9,11.2,Cloudy
2023-02-13,Mumbai,22.8,24,1023,17.9,121.5,Foggy
2023-02-14,Ahmedabad,19.5,61,1011,6.8,52.3,Rainy
2023-02-15,Nagpur,28.7,64,988,18.7,18.0,Foggy
2023-02-16,Hyderabad,29.4,85,1000,6.8,178.4,Sunny
2023-02-17,Ahmedabad,33.2,61,1033,19.1,187.8,Stormy
2023-02-18,Bangalore,28.5,64,1008,3.5,178.6,Foggy
2023-02-19,Chennai,26.0,79,1038,19.0,84.1,Sunny
2023-02-20,Delhi,37.5,91,986,3.2,114.6,Rainy
2023-02-21,Hyderabad,41.1,91,1036,23.3,182.1,Rainy
2023-02-22,Hyderabad,34.3,73,984,16.4,163.9,Sunny
2023-02-23,Ahmedabad,17.2,21,992,19.7,97.8,Foggy
2023-02-24,Nagpur,36.4,31,1010,0.7,133.2,Stormy
2023-02-25,Bangalore,41.8,79,1042,9.9,32.7,Cloudy
2023-02-26,Delhi,39.8,29,981,21.9,91.1,Cloudy
2023-02-27,Mumbai,34.4,45,1027,23.2,166.7,Rainy
2023-02-28,Jaipur,37.3,62,993,6.3,44.9,Stormy
2023-03-01,Delhi,36.9,71,1050,24.4,56.1,Stormy
2023-03-02,Bangalore,44.5,24,1025,20.7,105.3,Stormy
2023-03-03,Jaipur,43.5,28,991,22.9,137.5,Cloudy
2023-03-04,Bangalore,19.7,46,991,16.2,12.4,Stormy
2023-03-05,Kolkata,15.2,28,1038,1.6,113.6,Stormy
2023-03-06,Hyderabad,33.1,65,1021,23.0,24.6,Sunny
2023-03-07,Nagpur,44.5,73,1016,9.8,45.1,Stormy
2023-03-08,Mumbai,21.0,58,1020,17.3,46.3,Stormy
2023-03-09,Chennai,41.1,59,1039,17.5,118.0,Stormy
2023-03-10,Nagpur,18.9,40,981,11.1,125.0,Stormy
2023-03-11,Pune,42.3,95,1034,16.6,62.8,Sunny
2023-03-12,Delhi,25.8,36,1022,3.8,152.5,Cloudy
2023-03-13,Delhi,30.4,64,980,21.2,137.1,Sunny
2023-03-14,Bangalore,18.7,59,1035,23.2,160.0,Cloudy
2023-03-15,Delhi,43.3,45,1015,10.3,4.7,Cloudy
2023-03-16,Pune,35.1,86,1015,23.9,174.1,Stormy
2023-03-17,Kolkata,43.0,64,1043,16.3,152.5,Stormy
2023-03-18,Mumbai,36.3,25,1030,12.8,69.1,Cloudy
2023-03-19,Chennai,32.6,30,1001,22.6,189.4,Sunny
2023-03-20,Mumbai,28.6,54,980,19.1,29.6,Foggy
2023-03-21,Pune,28.1,79,1000,23.5,115.3,Rainy
2023-03-22,Kolkata,19.7,41,1031,6.3,134.3,Rainy
2023-03-23,Nagpur,18.3,43,1030,21.2,29.7,Foggy
2023-03-24,Chennai,16.3,66,1025,23.7,82.6,Foggy
2023-03-25,Jaipur,19.3,83,1021,8.2,49.1,Cloudy
2023-03-26,Chennai,34.2,80,991,20.7,149.9,Cloudy
2023-03-27,Jaipur,17.7,51,1031,13.3,94.5,Sunny
2023-03-28,Ahmedabad,33.5,29,1031,7.5,182.8,Rainy
2023-03-29,Jaipur,41.1,94,1037,9.8,68.8,Sunny
2023-03-30,Mumbai,33.4,43,1024,20.7,142.7,Sunny
2023-03-31,Nagpur,17.5,46,1022,8.6,156.9,Foggy
2023-04-01,Delhi,37.6,32,1035,24.6,66.0,Foggy
2023-04-02,Mumbai,37.6,22,1019,14.1,183.8,Rainy
2023-04-03,Nagpur,15.2,54,1005,9.9,73.1,Cloudy
2023-04-04,Chennai,21.5,94,1011,12.3,37.0,Rainy
2023-04-05,Pune,37.6,40,990,19.2,74.4,Rainy
2023-04-06,Delhi,31.2,93,1029,16.4,105.8,Cloudy
2023-04-07,Ahmedabad,15.9,70,1048,15.4,158.8,Foggy
2023-04-08,Bangalore,23.4,93,1020,21.5,60.9,Stormy
2023-04-09,Jaipur,26.1,38,1032,6.4,170.6,Sunny
2023-04-10,Mumbai,38.6,49,1045,0.4,31.0,Stormy
2023-04-11,Jaipur,35.7,70,1048,11.9,176.0,Sunny
2023-04-12,Nagpur,26.0,81,1023,22.8,16.1,Foggy
2023-04-13,Chennai,36.4,50,1002,20.1,171.9,Cloudy
2023-04-14,Chennai,41.4,84,1015,15.0,94.9,Stormy
2023-04-15,Nagpur,33.3,39,1045,16.3,152.7,Sunny
2023-04-16,Ahmedabad,15.8,71,985,8.2,117.2,Sunny
2023-04-17,Ahmedabad,35.9,92,990,14.0,67.3,Sunny
2023-04-18,Mumbai,37.3,45,1047,14.2,95.1,Rainy
2023-04-19,Hyderabad,41.4,42,1033,18.9,17.6,Stormy
2023-04-20,Hyderabad,41.1,74,981,18.3,50.0,Rainy
2023-04-21,Jaipur,39.1,70,1016,17.8,67.0,Rainy
2023-04-22,Ahmedabad,27.2,88,991,1.0,12.6,Cloudy
2023-04-23,Kolkata,44.9,77,1018,5.0,46.0,Stormy
2023-04-24,Hyderabad,41.0,75,988,10.4,162.0,Sunny
2023-04-25,Hyderabad,37.7,24,1046,21.1,18.7,Cloudy
2023-04-26,Nagpur,29.7,36,1003,4.3,135.7,Rainy
2023-04-27,Delhi,34.3,92,1034,7.7,95.9,Rainy
2023-04-28,Pune,23.8,76,1008,14.8,190.4,Foggy
2023-04-29,Pune,29.0,44,980,17.7,115.9,Cloudy
2023-04-30,Chennai,30.0,33,982,4.8,181.4,Stormy
2023-05-01,Delhi,34.5,70,1016,3.3,8.6,Rainy
2023-05-02,Mumbai,29.0,93,1037,16.1,167.0,Stormy
2023-05-03,Kolkata,40.2,77,995,7.8,107.9,Foggy
2023-05-04,Pune,34.5,65,1045,4.7,38.3,Cloudy
2023-05-05,Mumbai,41.3,77,980,7.3,167.3,Stormy
2023-05-06,Chennai,28.2,67,1034,0.5,26.0,Stormy
2023-05-07,Delhi,40.3,84,1050,2.2,172.6,Cloudy
2023-05-08,Kolkata,17.9,86,1011,18.3,37.3,Cloudy
2023-05-09,Ahmedabad,40.6,45,1008,16.2,78.8,Rainy
2023-05-10,Pune,28.2,59,990,24.5,169.7,Stormy
2023-05-11,Kolkata,45.0,70,992,6.3,88.6,Stormy
2023-05-12,Chennai,22.7,68,1030,8.7,32.0,Rainy
2023-05-13,Mumbai,20.3,44,1049,11.4,81.9,Sunny
2023-05-14,Bangalore,30.8,69,1050,0.5,171.9,Sunny
2023-05-15,Bangalore,28.5,82,1006,10.6,186.5,Rainy
2023-05-16,Mumbai,25.0,50,1031,13.2,73.4,Sunny
2023-05-17,Mumbai,23.6,52,1049,6.1,132.1,Rainy
2023-05-18,Delhi,41.0,48,1010,1.1,139.1,Cloudy
2023-05-19,Nagpur,36.5,82,988,5.6,32.7,Foggy
2023-05-20,Pune,18.7,75,991,10.2,104.1,Sunny
2023-05-21,Kolkata,35.6,75,1045,23.2,199.0,Cloudy
2023-05-22,Delhi,27.2,61,1012,5.3,101.8,Sunny
2023-05-23,Hyderabad,25.2,27,982,17.7,116.4,Foggy
2023-05-24,Mumbai,17.5,90,1027,1.0,120.2,Sunny
2023-05-25,Kolkata,19.5,60,992,16.8,141.9,Sunny
2023-05-26,Chennai,28.7,66,993,6.8,120.2,Stormy
2023-05-27,Nagpur,26.4,29,1001,21.9,163.1,Rainy
2023-05-28,Pune,40.8,50,1046,7.4,23.8,Stormy
2023-05-29,Bangalore,39.6,83,1038,21.9,140.4,Foggy
2023-05-30,Bangalore,24.2,36,991,19.9,174.9,Stormy
2023-05-31,Hyderabad,33.6,23,1030,16.2,115.3,Foggy
2023-06-01,Hyderabad,28.7,69,1001,21.3,106.0,Rainy
2023-06-02,Mumbai,24.7,69,1049,11.2,81.8,Stormy
2023-06-03,Ahmedabad,19.7,58,1023,11.4,101.3,Cloudy
2023-06-04,Pune,28.0,54,999,21.4,179.0,Rainy
2023-06-05,Delhi,26.7,66,1005,14.2,178.6,Sunny
2023-06-06,Chennai,18.5,75,1005,7.1,59.6,Rainy
2023-06-07,Pune,33.8,87,1039,22.2,197.3,Sunny
2023-06-08,Kolkata,24.1,72,1049,5.7,55.8,Stormy
2023-06-09,Hyderabad,26.7,95,1037,23.4,49.5,Cloudy
2023-06-10,Pune,32.4,86,1015,5.6,80.9,Rainy
2023-06-11,Hyderabad,17.9,31,1027,0.6,172.1,Cloudy
2023-06-12,Hyderabad,19.0,76,988,4.7,52.2,Rainy
2023-06-13,Delhi,31.0,30,985,11.8,117.2,Rainy
2023-06-14,Jaipur,44.4,63,980,5.0,10.7,Stormy
2023-06-15,Chennai,33.4,92,1020,23.0,164.4,Sunny
2023-06-16,Nagpur,42.6,61,1032,24.2,75.1,Rainy
2023-06-17,Delhi,36.7,71,1043,11.3,122.5,Rainy
2023-06-18,Nagpur,25.5,53,982,11.7,57.9,Foggy
2023-06-19,Chennai,25.9,64,980,9.3,84.5,Sunny
2023-06-20,Chennai,26.0,89,1024,13.7,148.7,Sunny
2023-06-21,Bangalore,44.3,53,1010,0.8,80.5,Sunny
2023-06-22,Bangalore,33.3,38,995,7.8,82.1,Cloudy
2023-06-23,Hyderabad,21.2,49,985,12.6,124.5,Rainy
2023-06-24,Mumbai,18.1,61,1050,11.6,28.9,Cloudy
2023-06-25,Pune,42.5,42,1017,6.3,166.6,Rainy
2023-06-26,Nagpur,22.7,46,996,23.7,130.8,Sunny
2023-06-27,Pune,34.7,63,1024,8.5,195.3,Rainy
2023-06-28,Hyderabad,27.3,66,991,22.5,172.2,Rainy
2023-06-29,Hyderabad,25.8,35,1010,20.3,122.1,Foggy
2023-06-30,Jaipur,41.6,84,1035,20.8,124.1,Cloudy
2023-07-01,Bangalore,17.7,87,989,21.0,81.0,Stormy
2023-07-02,Chennai,15.3,74,987,24.6,29.2,Foggy
2023-07-03,Mumbai,38.2,32,1026,22.7,86.3,Rainy
2023-07-04,Jaipur,16.5,62,1006,24.9,194.1,Rainy
2023-07-05,Kolkata,31.1,56,996,7.2,16.7,Sunny
2023-07-06,Ahmedabad,18.9,68,1022,8.1,167.8,Rainy
2023-07-07,Delhi,26.4,84,982,8.6,126.7,Rainy
2023-07-08,Pune,31.0,53,1011,23.7,190.6,Sunny
2023-07-09,Kolkata,43.6,32,1010,2.4,23.8,Sunny
2023-07-10,Delhi,16.8,90,989,21.1,87.2,Rainy
2023-07-11,Ahmedabad,26.2,31,990,0.3,127.1,Stormy
2023-07-12,Mumbai,31.0,93,1000,3.0,177.6,Stormy
2023-07-13,Bangalore,34.3,85,1003,0.5,9.9,Foggy
2023-07-14,Chennai,44.8,80,987,20.1,149.8,Stormy
2023-07-15,Kolkata,42.4,60,1012,21.0,34.2,Rainy
2023-07-16,Nagpur,22.8,49,1046,4.0,126.7,Rainy
2023-07-17,Mumbai,28.3,47,987,9.5,148.0,Cloudy
2023-07-18,Jaipur,35.7,54,1018,18.5,73.3,Rainy
2023-07-19,Jaipur,23.0,87,993,2.6,95.5,Cloudy
2023-07-20,Nagpur,39.3,48,1001,13.6,116.1,Rainy
2023-07-21,Pune,22.5,22,999,23.4,21.9,Stormy
2023-07-22,Chennai,35.9,76,980,5.0,99.9,Cloudy
2023-07-23,Delhi,25.9,43,1028,5.7,119.2,Rainy
2023-07-24,Kolkata,16.7,76,1031,24.8,115.8,Sunny
2023-07-25,Ahmedabad,15.6,51,1025,21.3,67.5,Sunny
2023-07-26,Ahmedabad,38.4,65,1023,7.6,88.1,Stormy
2023-07-27,Hyderabad,32.6,42,1002,12.4,164.2,Sunny
2023-07-28,Nagpur,18.8,55,1040,6.6,162.7,Rainy
2023-07-29,Jaipur,41.9,25,994,22.9,200.0,Rainy
2023-07-30,Pune,17.6,92,997,2.5,33.9,Rainy
2023-07-31,Jaipur,15.8,90,1029,2.0,103.2,Foggy
2023-08-01,Ahmedabad,35.4,98,1024,20.9,63.3,Cloudy
2023-08-02,Pune,22.0,47,1036,20.2,3.2,Foggy
2023-08-03,Chennai,42.8,47,992,20.2,103.4,Stormy
2023-08-04,Pune,25.4,98,1048,14.5,147.2,Sunny
2023-08-05,Delhi,43.6,63,1039,6.4,174.7,Cloudy
2023-08-06,Bangalore,29.5,97,986,2.2,164.3,Sunny
2023-08-07,Hyderabad,33.1,56,992,5.8,181.3,Cloudy
2023-08-08,Hyderabad,22.4,99,1048,24.8,184.2,Cloudy
2023-08-09,Hyderabad,35.9,52,1026,2.8,197.3,Foggy
2023-08-10,Ahmedabad,44.7,74,1025,23.2,126.9,Foggy
2023-08-11,Nagpur,26.8,26,1037,7.8,187.5,Foggy
2023-08-12,Jaipur,40.2,24,1038,22.6,197.3,Cloudy
2023-08-13,Chennai,31.9,66,1048,1.8,148.3,Rainy
2023-08-14,Kolkata,15.5,47,997,22.7,84.5,Foggy
2023-08-15,Kolkata,18.7,78,985,22.7,78.5,Foggy
2023-08-16,Bangalore,41.9,81,997,7.4,10.5,Sunny
2023-08-17,Kolkata,38.9,51,1019,24.4,52.7,Stormy
2023-08-18,Hyderabad,40.7,79,995,11.9,13.0,Stormy
2023-08-19,Kolkata,21.0,39,1049,2.5,169.9,Foggy
2023-08-20,Mumbai,20.3,58,1048,22.7,178.3,Foggy
2023-08-21,Chennai,33.9,71,1036,4.0,196.5,Stormy
2023-08-22,Delhi,35.1,44,1027,9.3,179.5,Rainy
2023-08-23,Mumbai,20.3,73,1007,14.2,169.9,Rainy
2023-08-24,Hyderabad,22.2,20,1003,19.4,41.1,Cloudy
2023-08-25,Hyderabad,22.9,28,1032,13.5,174.2,Stormy
2023-08-26,Nagpur,42.9,57,1025,17.1,189.4,Rainy
2023-08-27,Nagpur,16.9,73,1047,20.7,161.7,Sunny
2023-08-28,Ahmedabad,22.1,72,1006,18.6,44.7,Sunny
2023-08-29,Delhi,18.4,23,1044,18.5,149.6,Stormy
2023-08-30,Pune,33.6,88,1028,15.1,157.9,Stormy
2023-08-31,Nagpur,31.8,77,1016,13.8,22.2,Cloudy
2023-09-01,Pune,21.3,46,1045,22.0,79.0,Rainy
2023-09-02,Kolkata,33.6,77,992,9.9,139.2,Sunny
2023-09-03,Hyderabad,40.2,29,1019,12.7,13.5,Sunny
2023-09-04,Pune,35.2,50,1034,15.0,189.6,Stormy
2023-09-05,Bangalore,36.6,100,1031,17.3,182.8,Stormy
2023-09-06,Pune,30.5,66,1015,23.4,102.7,Cloudy
2023-09-07,Jaipur,33.6,55,981,14.7,62.8,Rainy
2023-09-08,Kolkata,41.0,86,995,8.1,128.6,Sunny
2023-09-09,Nagpur,35.8,22,1045,12.2,179.0,Foggy
2023-09-10,Hyderabad,32.9,100,1014,2.4,177.3,Cloudy
2023-09-11,Hyderabad,19.6,51,987,8.9,23.0,Stormy
2023-09-12,Hyderabad,29.5,68,998,24.9,81.0,Foggy
2023-09-13,Mumbai,35.2,69,1026,18.3,84.5,Stormy
2023-09-14,Nagpur,35.7,90,1002,4.4,86.8,Cloudy
2023-09-15,Kolkata,39.8,29,984,11.9,8.8,Cloudy
2023-09-16,Hyderabad,26.5,27,1016,22.8,170.7,Rainy
2023-09-17,Bangalore,33.1,24,1005,21.7,132.6,Sunny
2023-09-18,Chennai,25.6,64,1010,24.2,62.3,Sunny
2023-09-19,Jaipur,26.7,88,1000,22.8,48.5,Rainy
2023-09-20,Mumbai,25.9,96,1018,2.1,29.0,Rainy
2023-09-21,Nagpur,17.9,69,991,5.5,90.9,Sunny
2023-09-22,Jaipur,23.2,26,988,14.5,83.5,Rainy
2023-09-23,Hyderabad,26.1,31,1041,23.0,15.4,Foggy
2023-09-24,Chennai,17.1,26,1040,14.5,83.6,Cloudy
2023-09-25,Delhi,21.7,54,1031,20.8,139.9,Sunny
2023-09-26,Hyderabad,24.8,34,1015,24.9,53.7,Sunny
2023-09-27,Pune,30.5,93,1010,23.5,146.3,Stormy
2023-09-28,Delhi,34.9,98,1042,5.8,33.5,Rainy
2023-09-29,Chennai,42.9,33,1032,9.0,188.8,Foggy
2023-09-30,Hyderabad,36.5,88,1034,4.3,188.1,Rainy
2023-10-01,Mumbai,33.6,39,988,13.5,55.6,Cloudy
2023-10-02,Chennai,30.4,61,990,11.1,77.8,Rainy
2023-10-03,Mumbai,34.3,89,1036,7.3,185.3,Foggy
2023-10-04,Jaipur,36.0,46,1040,1.6,42.8,Sunny
2023-10-05,Nagpur,23.3,26,986,21.3,86.5,Rainy
2023-10-06,Jaipur,43.8,40,1001,4.6,132.5,Foggy
2023-10-07,Mumbai,42.2,85,1045,20.4,3.2,Sunny
2023-10-08,Bangalore,29.0,86,982,14.8,193.0,Rainy
2023-10-09,Hyderabad,35.7,38,1023,24.2,121.5,Cloudy
2023-10-10,Jaipur,38.2,81,1015,15.3,10.6,Cloudy
2023-10-11,Nagpur,22.1,41,1036,4.3,142.2,Rainy
2023-10-12,Chennai,33.5,35,1039,13.2,61.1,Sunny
2023-10-13,Mumbai,31.7,80,998,7.6,46.4,Rainy
2023-10-14,Kolkata,26.7,100,992,7.1,46.7,Foggy
2023-10-15,Ahmedabad,17.2,46,998,0.5,79.3,Foggy
2023-10-16,Mumbai,37.2,72,1028,6.6,123.7,Sunny
2023-10-17,Mumbai,15.6,64,1046,13.7,100.9,Stormy
2023-10-18,Pune,17.2,38,1022,8.6,80.9,Stormy
2023-10-19,Delhi,19.2,36,1001,6.7,16.7,Sunny
2023-10-20,Mumbai,21.1,66,1048,17.8,6.1,Foggy
2023-10-21,Mumbai,32.2,44,1042,6.6,28.9,Cloudy
2023-10-22,Hyderabad,28.4,34,997,0.1,95.5,Cloudy
2023-10-23,Jaipur,40.6,32,1025,24.6,96.1,Sunny
2023-10-24,Jaipur,42.8,29,1050,16.4,56.1,Sunny
2023-10-25,Bangalore,20.9,59,1042,7.9,53.2,Rainy
2023-10-26,Bangalore,15.5,62,983,20.9,143.2,Stormy
2023-10-27,Pune,20.7,98,1030,10.1,136.4,Sunny
2023-10-28,Delhi,32.8,34,1021,10.5,100.3,Cloudy
2023-10-29,Nagpur,31.7,64,995,12.4,117.1,Sunny
2023-10-30,Jaipur,33.0,79,1043,17.9,152.4,Cloudy
2023-10-31,Nagpur,36.3,48,1043,14.8,4.6,Foggy
2023-11-01,Delhi,17.3,41,1013,13.7,77.2,Cloudy
2023-11-02,Kolkata,43.1,25,999,10.2,181.7,Sunny
2023-11-03,Ahmedabad,28.6,56,1030,14.8,91.7,Sunny
2023-11-04,Bangalore,21.5,82,1048,2.3,90.9,Foggy
2023-11-05,Ahmedabad,18.2,48,1029,21.3,105.4,Rainy
2023-11-06,Nagpur,43.9,26,1038,4.8,85.2,Stormy
2023-11-07,Bangalore,23.8,76,1012,20.1,21.3,Foggy
2023-11-08,Kolkata,16.2,83,1021,21.9,68.0,Rainy
2023-11-09,Delhi,35.0,75,982,18.9,14.1,Rainy
2023-11-10,Kolkata,32.6,32,1045,11.5,55.9,Sunny
2023-11-11,Bangalore,43.1,95,1038,24.8,98.9,Cloudy
2023-11-12,Jaipur,24.5,63,991,15.8,58.0,Sunny
2023-11-13,Delhi,27.7,30,983,5.5,60.5,Sunny
2023-11-14,Bangalore,31.9,84,1023,0.9,112.7,Sunny
2023-11-15,Bangalore,33.6,47,1027,4.4,198.8,Sunny
2023-11-16,Mumbai,23.0,92,1037,21.9,106.4,Sunny
2023-11-17,Kolkata,39.3,31,998,9.1,173.1,Cloudy
2023-11-18,Mumbai,22.8,88,1039,0.9,77.5,Rainy
2023-11-19,Chennai,25.2,55,1015,6.1,159.3,Cloudy
2023-11-20,Delhi,44.0,84,1028,10.5,49.2,Cloudy
2023-11-21,Pune,20.6,69,1014,5.1,85.6,Rainy
2023-11-22,Delhi,25.8,44,1020,17.1,101.8,Stormy
2023-11-23,Jaipur,34.4,41,982,14.7,190.5,Rainy
2023-11-24,Pune,17.7,57,1007,14.0,78.8,Foggy
2023-11-25,Pune,26.8,32,1029,16.9,87.0,Foggy
2023-11-26,Nagpur,36.2,91,1048,7.4,149.7,Cloudy
2023-11-27,Mumbai,41.0,39,987,9.5,130.3,Rainy
2023-11-28,Mumbai,15.6,27,1020,17.3,13.5,Stormy
2023-11-29,Bangalore,20.9,21,1026,16.4,185.4,Foggy
2023-11-30,Kolkata,20.6,27,1002,6.4,24.8,Stormy
2023-12-01,Bangalore,29.6,52,980,7.6,135.0,Stormy
2023-12-02,Delhi,42.3,78,1022,0.7,81.2,Stormy
2023-12-03,Ahmedabad,41.5,86,1020,24.3,140.9,Rainy
2023-12-04,Kolkata,19.2,64,1015,8.6,21.2,Sunny
2023-12-05,Pune,24.0,78,1032,18.4,73.0,Cloudy
2023-12-06,Hyderabad,23.8,47,988,19.2,109.3,Foggy
2023-12-07,Jaipur,29.9,37,982,1.2,100.7,Stormy
2023-12-08,Delhi,43.0,37,1005,0.9,151.2,Rainy
2023-12-09,Pune,36.6,94,989,16.8,125.1,Sunny
2023-12-10,Bangalore,41.8,85,1049,13.9,155.5,Foggy
2023-12-11,Nagpur,29.4,23,1015,0.5,135.9,Stormy
2023-12-12,Ahmedabad,21.5,50,1028,23.8,4.8,Cloudy
2023-12-13,Delhi,23.9,52,993,2.3,0.3,Rainy
2023-12-14,Hyderabad,41.9,50,1021,4.0,111.9,Sunny
2023-12-15,Nagpur,33.9,64,1038,12.1,168.7,Stormy
2023-12-16,Chennai,41.3,47,1007,23.5,116.6,Rainy
2023-12-17,Jaipur,32.6,80,995,15.5,97.8,Stormy
2023-12-18,Chennai,38.9,84,1029,10.4,123.2,Stormy
2023-12-19,Nagpur,30.2,70,985,4.4,75.9,Foggy
2023-12-20,Nagpur,23.2,49,983,10.3,169.6,Rainy
2023-12-21,Nagpur,16.3,21,1000,6.5,179.6,Cloudy
2023-12-22,Jaipur,38.2,50,1011,3.3,86.6,Sunny
2023-12-23,Chennai,26.6,70,993,12.6,141.6,Cloudy
2023-12-24,Nagpur,39.4,78,1037,22.6,184.1,Cloudy
2023-12-25,Bangalore,37.4,44,1023,4.0,18.3,Foggy
2023-12-26,Nagpur,21.5,100,1036,13.9,21.1,Rainy
2023-12-27,Ahmedabad,39.5,23,1001,15.6,16.9,Cloudy
2023-12-28,Hyderabad,43.7,26,1037,13.0,12.0,Sunny
2023-12-29,Nagpur,19.0,81,1008,0.5,195.2,Rainy
2023-12-30,Pune,20.2,89,990,22.4,67.2,Rainy
2023-12-31,Mumbai,39.8,27,1011,2.2,172.7,Rainy
2023-01-01,Delhi,28.7,49,1042,2.4,124.8,Foggy
2023-01-02,Mumbai,35.4,61,1047,23.2,46.9,Foggy
2023-01-03,Mumbai,17.7,49,987,7.0,71.1,Stormy
2023-01-04,Kolkata,22.3,41,995,24.8,71.1,Sunny
2023-01-05,Kolkata,38.6,28,984,14.3,61.1,Rainy
2023-01-06,Jaipur,36.6,70,1047,8.6,150.6,Stormy
2023-01-07,Kolkata,34.9,93,1033,3.2,8.0,Foggy
2023-01-08,Chennai,24.2,92,1017,8.5,113.8,Cloudy
2023-01-09,Hyderabad,33.6,22,1028,13.6,12.3,Rainy
2023-01-10,Nagpur,20.7,71,1035,2.7,38.3,Sunny
2023-01-11,Nagpur,34.1,25,1026,18.9,160.2,Stormy
2023-01-12,Delhi,42.2,56,993,3.3,169.1,Foggy
2023-01-13,Jaipur,31.5,100,1003,23.9,197.4,Sunny
2023-01-14,Ahmedabad,24.4,47,996,6.8,151.5,Rainy
2023-01-15,Hyderabad,32.0,78,982,14.4,168.3,Foggy
2023-01-16,Delhi,20.7,84,993,11.3,29.4,Sunny
2023-01-17,Chennai,32.9,22,1005,12.4,54.3,Foggy
2023-01-18,Delhi,44.4,21,1036,11.6,8.4,Foggy
2023-01-19,Nagpur,35.5,61,1042,13.3,156.8,Cloudy
2023-01-20,Ahmedabad,36.3,28,1004,11.3,38.8,Cloudy
2023-01-21,Ahmedabad,23.7,23,1020,24.5,166.7,Stormy
2023-01-22,Chennai,42.5,87,986,18.0,124.5,Stormy
2023-01-23,Nagpur,31.7,32,980,17.8,105.9,Sunny
2023-01-24,Delhi,29.5,49,991,11.0,185.9,Rainy
2023-01-25,Bangalore,22.7,88,1040,17.5,45.3,Sunny
2023-01-26,Bangalore,41.1,68,1025,4.0,34.5,Cloudy
2023-01-27,Chennai,17.8,78,1004,5.8,31.6,Cloudy
2023-01-28,Nagpur,42.3,98,1035,21.1,75.8,Rainy
2023-01-29,Jaipur,42.6,94,1050,2.1,57.5,Foggy
2023-01-30,Jaipur,43.7,24,1023,19.7,21.6,Sunny
2023-01-31,Delhi,24.6,35,1027,21.8,107.5,Stormy
2023-02-01,Hyderabad,22.3,98,1027,22.1,47.0,Rainy
2023-02-02,Chennai,34.3,25,1028,23.3,98.2,Rainy
2023-02-03,Bangalore,23.6,83,1049,20.4,38.8,Rainy
2023-02-04,Kolkata,41.3,33,991,23.0,17.0,Sunny
2023-02-05,Pune,21.5,78,1011,14.3,115.6,Cloudy
2023-02-06,Hyderabad,31.4,80,984,5.9,191.4,Rainy
2023-02-07,Mumbai,43.4,67,996,11.9,67.3,Rainy
2023-02-08,Bangalore,38.4,89,987,10.9,1.1,Cloudy
2023-02-09,Delhi,16.6,45,988,24.8,50.4,Stormy
2023-02-10,Hyderabad,15.2,73,1006,18.0,64.1,Stormy
2023-02-11,Kolkata,38.4,75,1027,12.2,87.3,Sunny
2023-02-12,Pune,17.8,68,1008,17.1,10.3,Sunny
2023-02-13,Mumbai,43.2,83,1036,11.9,161.5,Foggy
2023-02-14,Nagpur,21.9,48,1004,11.0,196.0,Foggy
2023-02-15,Delhi,39.0,77,1026,10.5,21.9,Foggy
2023-02-16,Delhi,22.3,26,996,3.3,39.7,Foggy
2023-02-17,Pune,41.6,65,992,23.7,78.1,Stormy
2023-02-18,Hyderabad,41.9,83,1039,8.5,162.9,Stormy
2023-02-19,Jaipur,25.8,54,1015,16.9,47.7,Sunny
2023-02-20,Hyderabad,42.6,20,986,13.0,94.5,Cloudy
2023-02-21,Kolkata,28.4,36,1017,5.2,189.1,Cloudy
2023-02-22,Mumbai,43.9,84,1014,3.5,6.4,Rainy
2023-02-23,Jaipur,31.6,97,980,18.2,8.8,Foggy
2023-02-24,Kolkata,40.5,30,998,0.2,142.4,Sunny
2023-02-25,Bangalore,40.1,95,1036,20.2,79.4,Stormy
2023-02-26,Pune,24.5,85,1032,9.1,14.7,Sunny
2023-02-27,Kolkata,28.1,67,1036,18.9,15.6,Foggy
2023-02-28,Chennai,22.2,87,1047,6.6,41.9,Sunny
2023-03-01,Nagpur,30.1,48,995,3.1,187.9,Stormy
2023-03-02,Mumbai,37.4,81,1008,12.5,126.4,Sunny
2023-03-03,Mumbai,36.5,85,980,21.1,139.4,Stormy
2023-03-04,Chennai,28.4,97,991,7.9,192.9,Foggy
2023-03-05,Kolkata,29.6,30,1012,12.0,128.7,Foggy
2023-03-06,Mumbai,23.4,89,1023,11.3,113.8,Foggy
2023-03-07,Mumbai,17.3,58,1002,7.8,18.8,Foggy
2023-03-08,Ahmedabad,34.1,83,1028,13.1,137.1,Sunny
2023-03-09,Pune,32.2,58,1032,3.4,93.3,Foggy
2023-03-10,Pune,20.7,83,1048,12.6,13.1,Foggy
2023-03-11,Bangalore,31.0,32,980,8.4,196.0,Cloudy
2023-03-12,Mumbai,43.2,87,986,1.7,77.4,Rainy
2023-03-13,Chennai,28.9,73,1027,13.8,60.7,Sunny
